,course_id,course_title,is_paid,price,num_subscribers,num_reviews,num_lectures,level,content_duration,subject,year,month
2909,64739,Professional Risk Manager (PRM) Certification: Level 1,1,50,116,10,51,All Levels,24,Business Finance,2013,07
2910,65105,Professional Risk Manager (PRM) Certification: Level 2,1,50,41,1,55,All Levels,7.5,Business Finance,2013,07
2911,65110,Professional Risk Manager (PRM) Certification: Level 3,1,50,55,5,22,All Levels,12.5,Business Finance,2013,07
2912,65113,Professional Risk Manager (PRM) Certification: Level 4,1,50,38,7,17,All Levels,8,Business Finance,2013,07
2913,1000010,Professional Ruby on Rails Developer with Rails 5,1,200,3179,214,174,All Levels,20.5,Web Development,2017,02
2914,40670,Professional Trader's Mindset - Complete Forex Course,1,50,4702,17,6,All Levels,1,Business Finance,2013,06
2915,579642,Professional Trading - Consistent Profits with Low Risk!,1,20,627,5,27,All Levels,1,Business Finance,2015,10
2916,312834,Professional Trading With Institutional Supply & Demand,1,200,343,84,37,All Levels,5.5,Business Finance,2014,11
2917,756050,Professional Web Scraping with Java,1,50,685,37,14,Intermediate Level,1,Web Development,2016,05
2918,492818,Professional WordPress Theme Development For 2017,1,20,3185,102,94,All Levels,8,Web Development,2015,05
2919,552258,Professional WordPress Theme Development from Scratch,1,200,1284,173,301,All Levels,25.5,Web Development,2015,10
2920,1163242,Profit and Loss Account for bankers and credit analysts,1,20,1,0,31,Beginner Level,7.5,Business Finance,2017,04
2921,619786,Profit During Crashing Markets: A Step-by-Step Guide,1,195,57,11,18,All Levels,1,Business Finance,2016,05
2922,599684,Profitable binary option trading strategy,1,195,1096,24,24,All Levels,1.5,Business Finance,2015,10
2923,35409,Profits Turbo,1,20,10,0,7,Intermediate Level,5.5,Business Finance,2013,06
2924,101864,Programming for Entrepreneurs - JavaScript,1,200,12873,106,38,Beginner Level,2.5,Web Development,2013,11
2925,505208,Programming Foundations: HTML5 + CSS3 for Entrepreneurs 2015,1,20,23764,490,58,Beginner Level,5.5,Web Development,2015,10
2926,379682,Project Funding Modelling (for Professionals),1,20,2736,3,8,All Levels,1.5,Business Finance,2014,12
2927,531954,Projects in AngularJS - Learn by building 10 Projects,1,40,7146,629,77,All Levels,14.5,Web Development,2015,06
2928,303514,Projects in CSS,1,60,4689,216,54,All Levels,10,Web Development,2014,09
2929,270808,Projects in Django and Python,1,60,1764,53,28,All Levels,6.5,Web Development,2014,10
2930,606756,Projects in ExpressJS - Learn ExpressJs building 10 projects,1,50,1949,149,102,All Levels,15.5,Web Development,2015,09
2931,564268,Projects in Foundation Framework - Learn By Building 10 Apps,1,50,636,33,54,All Levels,10,Web Development,2015,07
2932,197836,Projects in HTML5,1,60,8777,206,75,Intermediate Level,15.5,Web Development,2014,06
2933,318638,Projects In JavaScript & JQuery,1,60,9109,620,50,All Levels,9,Web Development,2014,10
2934,1250824,Projects in Laravel: Learn Laravel Building 10 Projects,1,50,119,6,70,Intermediate Level,10.5,Web Development,2017,06
2935,621022,Projects in MongoDB - Learn MongoDB Building Projects,1,50,4628,247,93,All Levels,12,Web Development,2015,09
2936,720356,Projects in Node.js - Learn by Example,1,195,869,99,38,All Levels,5,Web Development,2016,04
2937,266252,Projects in PHP and MySQL,1,60,10606,570,88,All Levels,23,Web Development,2014,07
2938,1016388,Projects In ReactJS - The Complete React Learning Course,1,50,947,108,56,Intermediate Level,8,Web Development,2016,11
2939,1030440,Projects with JSON and APIs,1,20,1520,34,23,All Levels,2,Web Development,2017,02
2940,1049760,Promotional Design Master Class,1,50,14,2,26,All Levels,2,Graphic Design,2016,12
2941,571506,ProTrader -  Advanced Technical Analysis,1,125,825,11,34,All Levels,2,Business Finance,2016,08
2942,713416,Proven Methods In Trading Candlestick Patterns,1,75,438,10,22,All Levels,1.5,Business Finance,2016,02
2943,596192,PSD To a Creative Landing Page Using Twitter Bootstrap 3,0,0,11666,546,20,Beginner Level,4,Web Development,2016,04
2944,611688,PSD to Bootstrap 3 for Beginners using HTML & CSS,1,20,976,93,46,Beginner Level,2.5,Web Development,2015,11
2945,228934,PSD to HTML5/CSS3 using Twitter Bootstrap 3! ,1,95,2073,24,16,All Levels,2,Web Development,2015,02
2946,948440,PSD to Responsive HTML5: Beginner to Advanced,1,40,1502,218,49,All Levels,6,Web Development,2016,10
2947,1164568,Psicología del trading,1,20,1,1,6,All Levels,0.6,Business Finance,2017,05
2948,362530,Public Speaking: You Can Give Great Financial Presentations,1,20,916,6,23,All Levels,6.5,Business Finance,2014,12
2949,1103526,Pure Modal Magic: The Complete Guitar Modes Solution,1,50,52,3,18,All Levels,2,Musical Instruments,2017,02
2950,1013558,Pure Pentatonic Power: Rock and Blues Guitar Soloing,1,50,128,10,18,All Levels,2,Musical Instruments,2016,11
2951,902480,Pure Rock Guitar : Play Like the Gods of Rock!,1,45,80,5,24,All Levels,4.5,Musical Instruments,2016,07
2952,1170894,Python Algo Stock Trading: Automate Your Trading!,1,95,1165,21,41,Beginner Level,2.5,Business Finance,2017,05
2953,1070886,Python Algo Trading: FX Trading with Oanda,1,200,453,42,33,Intermediate Level,3,Business Finance,2017,03
2954,1196544,Python Algo Trading: Sentiment Trading with News,1,200,294,19,42,All Levels,7,Business Finance,2017,04
2955,822444,Python and Django Full Stack Web Developer Bootcamp,1,200,11832,1883,191,All Levels,31.5,Web Development,2017,02
2956,477702,Python for Beginners: Python Programming Language | Tutorial,1,150,6153,125,84,Beginner Level,5,Web Development,2015,06
2957,1035472,Python for Finance: Investment Fundamentals & Data Analytics,1,195,3811,278,103,All Levels,6.5,Business Finance,2017,03
2958,529828,Python for Trading & Investing,1,95,638,25,36,All Levels,5,Business Finance,2015,06
2959,70640,Python Programming: Create an Digital Marketplace in Django,1,195,4198,145,161,All Levels,26,Web Development,2013,10
2960,523312,Python Web Programming,1,100,1020,46,60,Beginner Level,6,Web Development,2015,07
2961,1105344,Quantitative Aptitude for Banking & Competitive Examinations,1,50,1056,1,42,All Levels,3,Business Finance,2017,02
2962,1088656,Quantitative Trading Analysis with Python,1,50,256,17,49,All Levels,5.5,Business Finance,2017,01
2963,1046724,Quantitative Trading Analysis with R,1,50,567,40,53,All Levels,7.5,Business Finance,2016,12
2964,422012,Querying Microsoft SQL Server 2012 - (Exam No. 70-461),1,85,666,89,115,All Levels,6.5,Web Development,2015,03
2965,260900,Quick & Easy Piano Chords: Play more songs with more chords,1,55,1818,4,90,Beginner Level,2.5,Musical Instruments,2014,07
2966,37821,Quick and Quirky Caricatures - Learn in an Hour!,1,20,139,14,9,Beginner Level,1.5,Graphic Design,2013,01
2967,830834,Quick learning jQuery web development,1,150,3388,67,39,Intermediate Level,3,Web Development,2016,04
2968,629704,Quick Piano Lessons - Tutorials for Drake's Greatest Hits,1,35,19,1,4,All Levels,0.6,Musical Instruments,2015,10
2969,488818,QuickBooks 2015 Training for Newbies,1,200,2506,21,76,Beginner Level,6,Business Finance,2015,05
2970,1110256,QuickBooks Online : Inventory Management For Non-Finance,1,35,8,4,10,All Levels,0.7,Business Finance,2017,04
2971,571394,QuickBooks Online: Complete Guide & Certification tips,1,50,2187,218,91,All Levels,13,Business Finance,2015,08
2972,194692,Quicklessons Piano Course - Learn to Play Piano by Ear!,1,200,7178,260,144,All Levels,8.5,Musical Instruments,2014,04
2973,785328,Quickly Batch Export & Package Logo Files for Clients,1,20,489,10,5,Intermediate Level,0.7,Graphic Design,2017,05
2974,314462,Quickstart AngularJS,0,0,64128,4047,17,Beginner Level,1.5,Web Development,2014,11
2975,611370,"Quote Images for Pinterest, Facebook, & Instagram",0,0,12103,576,18,Beginner Level,1,Graphic Design,2015,09
2976,395652,R Graph Essentials,1,85,105,4,41,All Levels,2,Graphic Design,2015,01
2977,858762,Rails Ecommerce App with HTML Template from Themeforest,1,25,214,34,24,Intermediate Level,2,Web Development,2016,05
2978,497236,Raise Your Credit Score to 800 Or More....,1,50,844,33,40,All Levels,2,Business Finance,2015,07
2979,532216,Raising Capital for Your Business,1,50,22,5,60,All Levels,2.5,Business Finance,2015,08
2980,1027342,Rapid Website Design with Bootstrap,1,200,14842,131,17,Beginner Level,1,Web Development,2016,12
2981,411986,"Rapidly Learn & Master Acoustic Guitar, Classic Fingerstyle",1,30,478,3,31,Beginner Level,0.7,Musical Instruments,2015,02
2982,1165780,Ratio analysis for bankers and credit analysts,1,20,1,0,13,Beginner Level,3,Business Finance,2017,04
2983,1233302,Ratio Analysis for Financial Statements,1,50,0,0,6,Beginner Level,2,Business Finance,2017,07
2984,1072220,Reach Your Personal Financial Goals the Easy Way (2017 UK),1,95,2,0,59,All Levels,4.5,Business Finance,2017,05
2985,671552,React and Flux Web Development for Beginners,1,100,8691,836,63,Beginner Level,11,Web Development,2015,12
2986,904890,React for visual learners,1,20,659,64,26,All Levels,3.5,Web Development,2016,07
2987,836044,React From The Ground Up,1,150,3252,401,62,All Levels,12.5,Web Development,2016,05
2988,1049092,React JS - Build real world JS apps & deploy on cloud,1,175,12815,262,53,All Levels,8.5,Web Development,2017,02
2989,1252630,React JS - Mastering Redux,1,100,7059,116,58,All Levels,5,Web Development,2017,06
2990,1078522,React JS and Redux - Mastering Web Apps,1,60,16829,820,77,All Levels,5,Web Development,2017,01
2991,1208638,"React JS, Angular & Vue JS - Quickstart & Comparison",1,160,2273,288,142,Beginner Level,8,Web Development,2017,05
2992,920544,React Redux React-Router: From Beginner to Paid Professional,1,20,11536,876,60,All Levels,6.5,Web Development,2016,08
2993,1218130,React VR - Creating Virtual Reality Apps,1,80,5026,72,43,All Levels,3,Web Development,2017,05
2994,1227322,React vs Angular vs Vue.js by Example,0,0,6958,132,30,Beginner Level,3.5,Web Development,2017,06
2995,825354,React.js Quickly: Developing Scalable Web User Interfaces,1,50,4447,76,24,Intermediate Level,4,Web Development,2016,04
2996,1006894,"React.js: Building Production Ready Apps, Start to Finish",1,50,1129,137,77,All Levels,17.5,Web Development,2016,11
2997,647564,React: Learn ReactJS Fundamentals for Front-End Developers,1,55,1993,55,26,All Levels,4,Web Development,2016,06
2998,771198,Reactive JS:  Are you ready for the next big paradigm shift?,1,60,2097,401,28,Intermediate Level,5.5,Web Development,2016,02
2999,764042,ReactJS and Flux: Learn By Building 10 Projects,1,60,1723,258,60,All Levels,11,Web Development,2016,02
3000,543346,ReactJS Course: Learn JavaScript Library Used by Facebook&IG,1,50,1018,33,41,Intermediate Level,3,Web Development,2015,07
3001,407658,Read financial statements as a stock investor,1,20,56,8,18,Beginner Level,2,Business Finance,2015,07
3002,429308,Read financial statements like a pro,1,50,12,1,38,Intermediate Level,4,Business Finance,2015,03
3003,1031780,Ready for Production with Spring Boot Actuator,1,55,361,26,49,Intermediate Level,2.5,Web Development,2017,01
3004,407796,Redirect Your Visitors By Country Easily -Wordpress Tutorial,1,20,2306,3,24,Beginner Level,1,Web Development,2015,02
3005,1251786,Redux in Angular (2 and 4+),1,70,909,16,13,Intermediate Level,1.5,Web Development,2017,06
3006,405840,Regular Expressions for Beginners - Universal,1,100,1975,141,36,All Levels,3,Web Development,2017,01
3007,513782,Removing Backgrounds From Images using Adobe Photoshop,1,20,1768,20,14,All Levels,0.7,Graphic Design,2015,06
3008,561136,Responsive Design with NEW Materialize,1,75,12629,88,36,All Levels,1.5,Web Development,2015,07
3009,235104,Responsive Html5 Theme Development,1,20,1517,4,12,All Levels,1,Web Development,2014,06
3010,1254172,Responsive PHP Registration Form: From Scratch,1,95,5738,9,35,All Levels,4,Web Development,2017,06
3011,152244,Responsive Web Design with HTML5 and CSS3 - Introduction,1,35,770,65,84,Beginner Level,8,Web Development,2014,01
3012,151956,Responsive Web Design: Made Easy,1,195,5085,106,27,All Levels,6.5,Web Development,2014,02
3013,970600,REST APIs with Flask and Python,1,110,5151,737,115,Intermediate Level,12.5,Web Development,2016,11
3014,866696,REST WCF Service in ASP.NET,0,0,7905,561,5,All Levels,0.7,Web Development,2016,06
3015,406820,RESTful API with Laravel,1,45,1905,228,57,All Levels,6,Web Development,2015,02
3016,1109150,RESTful API with Laravel 5.4: Definitive Guide,1,145,655,95,195,All Levels,12.5,Web Development,2017,04
3017,352774,RESTful Services with ASP.NET Web API,1,85,716,59,34,All Levels,2,Web Development,2014,11
3018,54677,Revealed: Profitable Principles of Successful Traders ,1,25,1046,5,26,All Levels,3,Business Finance,2013,05
3019,266004,Rhythm to Rock Drum Lesson 4,1,20,12,3,12,Beginner Level,1.5,Musical Instruments,2014,08
3020,269830,Rhythm to Rock Drum Lesson 5,1,20,13,3,9,Beginner Level,1,Musical Instruments,2014,08
3021,269832,Rhythm to Rock Drum Lesson 6,1,20,12,1,13,Beginner Level,1.5,Musical Instruments,2014,08
3022,151120,Rhythm to Rock Drum Lessons,1,20,44,2,7,Beginner Level,1,Musical Instruments,2014,02
3023,171598,Rhythm to Rock Drum Lessons 2,1,20,21,2,11,Beginner Level,1,Musical Instruments,2014,03
3024,205764,Rhythm to Rock Drum Lessons 3,1,20,12,2,12,Beginner Level,1,Musical Instruments,2014,07
3025,649404,Ribbon Lettering: From Sketch to Wordmark,1,40,342,2,8,All Levels,0.7,Graphic Design,2015,10
3026,537896,Risk Analysis - Capital Budgeting for CA / CS / CFA exams,1,20,2268,4,47,All Levels,5.5,Business Finance,2015,07
3027,537888,Risk in Forex Transactions - for CA / CS / CFA exams,1,20,2235,3,9,All Levels,1,Business Finance,2015,09
3028,667332,Robots de Forex: espere ganar 175%p.a! Incluye Robot de Fx! ,1,130,315,49,41,All Levels,5,Business Finance,2016,01
3029,206332,Rock Drumset Grooves: Level 1,1,20,709,12,38,Beginner Level,2,Musical Instruments,2014,09
3030,375136,Rock Solid Wordpress Security - Secure Web Development,0,0,5052,92,23,All Levels,1.5,Web Development,2014,12
3031,755198,Rockabilly Guitar For Beginners,1,40,475,125,36,Beginner Level,2,Musical Instruments,2016,02
3032,46524,Rock-Solid Brands,1,20,134,4,13,Beginner Level,0.5,Graphic Design,2016,02
3033,1085580,"RSI, Options Trading & Technical Analysis (3 Course Bundle)",1,200,1047,9,46,All Levels,3.5,Business Finance,2017,01
3034,382258,Ruby on Rails 4---A Test-Driven Approach,1,100,1518,55,122,Beginner Level,19,Web Development,2015,02
3035,937586,"Ruby on Rails 5 - BDD, RSpec and Capybara",1,200,1870,193,145,All Levels,14.5,Web Development,2016,10
3036,778084,Ruby on Rails a Beginners Guide ,0,0,13130,346,88,Beginner Level,6.5,Web Development,2016,03
3037,657710,Ruby on Rails for Complete Beginners,1,35,4839,129,84,Beginner Level,4,Web Development,2015,11
3038,372518,Ruby On Rails For Web Development,1,195,2526,185,24,Beginner Level,5,Web Development,2014,12
3039,656522,Ruby on Rails Foundations,1,20,359,45,73,All Levels,6.5,Web Development,2015,11
3040,465210,Ruby on Rails Tutorial: Learn 6 Ruby on Rails SEO Techniques,1,200,1266,16,21,All Levels,2,Web Development,2015,05
3041,134144,Ruby on Rails: Training and Skills to Build Web Applications,1,95,9375,219,43,All Levels,7,Web Development,2014,01
3042,369662,Running a Web Development Business: The Complete Guide,1,150,24575,525,98,All Levels,19.5,Web Development,2015,08
3043,1123098,RxJs & Reactive Programming Angular Masterclass - Angular 4,1,150,1301,179,80,All Levels,7.5,Web Development,2017,04
3044,158830,Samuel and Co Trading - Stock & Forex Trading,1,50,592,109,24,All Levels,5.5,Business Finance,2014,02
3045,828042,SAP - Learn SAPUI5 Professional Development,1,195,860,201,56,All Levels,7,Web Development,2016,04
3046,436496,SAP Crystal Reports with ASP.Net (Step by step),0,0,7484,304,5,Beginner Level,1,Web Development,2015,03
3047,1048496,"SAP Crystal Reports:Master-Detail,Cross-Tab,Sub-Reports",1,50,13,1,9,All Levels,2,Business Finance,2016,12
3048,907444,SAP FICO For Beginners - A Guide to SAP Financial Accounts,1,100,1444,101,59,Beginner Level,5,Business Finance,2016,07
3049,877036,Sara Learns to Code.  Making an App from Scratch,1,60,402,20,35,Beginner Level,4,Web Development,2016,08
3050,413618,SASS - Beginner Crash Course,1,25,1143,34,13,Beginner Level,1,Web Development,2015,02
3051,382786,Sass Workflow,0,0,20890,945,21,Beginner Level,3,Web Development,2015,02
3052,906700,Sass: From Beginner to Advanced,1,40,8059,231,39,All Levels,2,Web Development,2016,07
3053,812616,Save on Your Taxes,1,20,2437,12,23,All Levels,1.5,Business Finance,2016,11
3054,184088,Sax Solos: Learn how to Perform Three Fun and Unique Pieces!,1,50,147,4,39,Intermediate Level,1,Musical Instruments,2014,03
3055,545036,Saxophone Essentials: Beginners Course,1,40,3,0,16,Beginner Level,1.5,Musical Instruments,2017,04
3056,815182,Saxophone Pro Series - You're going to love practicing Sax,1,50,119,4,32,All Levels,5.5,Musical Instruments,2016,04
3057,785388,Scaling Docker on AWS,1,25,3133,351,63,All Levels,6,Web Development,2016,03
3058,56926,School of Raising Capital: Agile Financial Modeling,1,20,12,1,11,All Levels,1.5,Business Finance,2013,06
3059,751100,Scrape Websites using PhantomJS and CasperJS,1,195,960,110,32,Intermediate Level,2,Web Development,2016,02
3060,551910,SEASON 2 MQL4 Tutorial Bootcamp - Metatrader4 Trading Robots,1,25,462,18,34,All Levels,1,Business Finance,2015,07
3061,1101204,Security for your WordPress site,1,85,1096,8,7,Beginner Level,0.6,Web Development,2017,02
3062,386922,Seeing the Big Picture: Understanding Financial Statements,1,50,885,69,14,All Levels,0.7,Business Finance,2015,01
3063,669346,Self Advertise Using PowerPoint Twitter and Facebook on ios,1,20,1780,15,6,Beginner Level,0.6,Web Development,2015,11
